img1,img2,label,score
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_2.bmp,0,0.733919509
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_4.bmp,0,0.853434106
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\377\377_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_4.bmp,0,0.871522707
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_3.bmp,0,0.558772933
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\279\279_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\114\114_3.bmp,0,0.760055899
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\308\308_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_3.bmp,0,0.814241831
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\379\379_0.bmp,0,0.754712348
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\101\101_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_0.bmp,0,0.791499599
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\279\279_4.bmp,0,0.676785999
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\377\377_1.bmp,0,0.706590887
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\015\015_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_0.bmp,0,0.746284343
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_0.bmp,0,0.823003026
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_0.bmp,0,0.766099778
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_3.bmp,0,0.971663543
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_3.bmp,0,0.807390799
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\379\379_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_0.bmp,0,0.717801703
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\287\287_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_2.bmp,0,0.626268422
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_3.bmp,0,0.852350381
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\052\052_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\279\279_1.bmp,0,0.822166783
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\379\379_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_0.bmp,0,0.780943922
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\119\119_0.bmp,0,0.739936561
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_4.bmp,0,0.896680523
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\379\379_0.bmp,0,0.62989292
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\456\456_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_0.bmp,0,0.558219808
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_0.bmp,0,0.673874189
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_4.bmp,0,0.889948297
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\012\012_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_3.bmp,0,0.647205011
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_4.bmp,0,0.821920462
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\119\119_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_2.bmp,0,0.801469792
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_1.bmp,0,0.89190654
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_3.bmp,0,0.595153905
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\119\119_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_0.bmp,0,0.749399725
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_0.bmp,0,0.723677597
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_4.bmp,0,0.617848912
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\377\377_0.bmp,0,0.788618096
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\013\013_1.bmp,0,0.778296122
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_4.bmp,0,0.688749597
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_4.bmp,0,0.902217855
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\111\111_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_1.bmp,0,0.612080666
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\071\071_4.bmp,0,0.764549378
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\052\052_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\015\015_4.bmp,0,0.891598185
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\044\044_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_1.bmp,0,0.825772517
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_4.bmp,0,0.877100081
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_0.bmp,0,0.785682595
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_0.bmp,0,0.894198944
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\327\327_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\258\258_2.bmp,0,0.806990755
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_4.bmp,0,0.488730917
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_0.bmp,0,0.869628657
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\071\071_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_4.bmp,0,0.641927285
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\012\012_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\013\013_4.bmp,0,0.789819304
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\052\052_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_0.bmp,0,0.826811329
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\111\111_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\013\013_2.bmp,0,0.66413554
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\044\044_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_0.bmp,0,0.636195745
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\308\308_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_3.bmp,0,0.834038547
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\081\081_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_1.bmp,0,0.649909496
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\456\456_0.bmp,0,0.468751059
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\456\456_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_3.bmp,0,0.76662069
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_2.bmp,0,0.632041953
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_3.bmp,0,0.726924113
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\012\012_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_1.bmp,0,0.726337174
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\308\308_1.bmp,0,0.680592036
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\302\302_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\057\057_3.bmp,0,0.657044409
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\258\258_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\015\015_2.bmp,0,0.82341996
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\308\308_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_3.bmp,0,0.874699362
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_0.bmp,0,0.768739083
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\071\071_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_4.bmp,0,0.710225687
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\012\012_4.bmp,0,0.651913793
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\308\308_3.bmp,0,0.819763633
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_3.bmp,0,0.828967855
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\279\279_0.bmp,0,0.847140277
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\390\390_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_4.bmp,0,0.902490091
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_2.bmp,0,0.621876098
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_4.bmp,0,0.786452959
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\119\119_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_2.bmp,0,0.853641843
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\111\111_2.bmp,0,0.417091061
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\101\101_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_4.bmp,0,0.82169403
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\377\377_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\279\279_3.bmp,0,0.818426085
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_4.bmp,0,0.647392212
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\111\111_4.bmp,0,0.767613471
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\327\327_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\111\111_1.bmp,0,0.623818488
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_2.bmp,0,0.927697744
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_1.bmp,0,0.798665107
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_0.bmp,0,0.718763279
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\047\047_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_2.bmp,0,0.801004372
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\125\125_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_2.bmp,0,0.699578248
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\302\302_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\279\279_0.bmp,0,0.707363777
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\012\012_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_4.bmp,0,0.77836467
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_3.bmp,0,0.770986599
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\357\357_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_3.bmp,0,0.81884547
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\101\101_1.bmp,0,0.689359926
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_0.bmp,0,0.879318283
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_1.bmp,0,0.630909394
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_0.bmp,0,0.646834357
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\445\445_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_3.bmp,0,0.897577175
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\377\377_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_4.bmp,0,0.851842426
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\119\119_4.bmp,0,0.890303804
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\172\172_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_4.bmp,0,0.744636376
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_3.bmp,0,0.531017037
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_2.bmp,0,0.836927951
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\142\142_1.bmp,0,0.866243288
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\015\015_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\359\359_2.bmp,0,0.749338049
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\015\015_2.bmp,0,0.920577585
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\125\125_1.bmp,0,0.599237876
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\302\302_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\287\287_1.bmp,0,0.498505471
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\366\366_2.bmp,0,0.6945251
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_0.bmp,0,0.731404293
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\044\044_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\366\366_4.bmp,0,0.770667744
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\057\057_3.bmp,0,0.70190425
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\327\327_2.bmp,0,0.77810134
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\287\287_4.bmp,0,0.743259438
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\194\194_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_1.bmp,0,0.572761602
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\302\302_3.bmp,0,0.902736657
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\229\229_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\057\057_2.bmp,0,0.805636655
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_1.bmp,0,0.844575502
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\377\377_4.bmp,0,0.851842426
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\057\057_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\101\101_4.bmp,0,0.724219367
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\057\057_3.bmp,0,0.904109498
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\377\377_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_0.bmp,0,0.862538443
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\016\016_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\287\287_1.bmp,0,0.673215772
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\119\119_3.bmp,0,0.653776406
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\015\015_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\049\049_2.bmp,0,0.873385552
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\125\125_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\112\112_4.bmp,0,0.64324327
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\379\379_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\308\308_0.bmp,0,0.778106892
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_0.bmp,0,0.666858158
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\279\279_4.bmp,0,0.846805584
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\052\052_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\216\216_3.bmp,0,0.931980205
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\079\079_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\071\071_1.bmp,0,0.857366272
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\214\214_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_2.bmp,0,0.564149193
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_4.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\412\412_0.bmp,0,0.791393855
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\346\346_0.bmp,0,0.745034948
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\057\057_4.bmp,0,0.839974081
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\110\110_3.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\287\287_1.bmp,0,0.618316864
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\140\140_1.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\388\388_0.bmp,0,0.739848561
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\490\490_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\183\183_4.bmp,0,0.758566458
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\071\071_0.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\003\003_2.bmp,0,0.792615325
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\414\414_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\332\332_0.bmp,0,0.728427592
D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\301\301_2.bmp,D:\BiometricsProject\318172467\Data\Face\CASIA-FaceV5(BMP)\174\174_0.bmp,0,0.682881032
